what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1520074010676
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1520074012158
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1520074017462
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1520074017645
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1520074022090
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520074031982
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520074056735
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520074067930
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520074069617
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1520074070586
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520074072433
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520074074696
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1520074075244
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1520074076803
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1520074136028
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520074148026
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520074149192
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520074159057
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520074216226
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520074219907
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520074220748
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520074221031
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1520074223510
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1520074226620
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1520074226672
opened,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1520074228812
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1520074228857
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1520074231091
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1520074231205
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1520074233066
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1520074233203
